,,counts,frequencies,CI
cyrl.u,у,25.0,0.36,"(0.25, 0.49)"
cyrl.yu,ю,28.0,0.41,"(0.29, 0.53)"
cyrl.zhe,ж,16.0,0.23,"(0.14, 0.35)"
