,,counts,frequencies,CI
cyrl.ef,ф,7.0,0.1,"(0.04, 0.2)"
cyrl.yu,ю,8.0,0.12,"(0.05, 0.22)"
cyrl.zhe,ж,54.0,0.78,"(0.67, 0.87)"
