,,counts,frequencies,CI
deva.Ddha,ढ,30.0,0.48,"(0.35, 0.61)"
deva.Sha,श,20.0,0.32,"(0.21, 0.45)"
deva.Ya,य,12.0,0.19,"(0.1, 0.31)"
