,,counts,frequencies,CI
deva.Ddha,ढ,32.0,0.52,"(0.39, 0.65)"
deva.Ssa,ष,23.0,0.37,"(0.25, 0.5)"
deva.Tha,थ,7.0,0.11,"(0.05, 0.22)"
