,,counts,frequencies,CI
deva.Da,द,11.0,0.18,"(0.09, 0.3)"
deva.Sha,श,46.0,0.74,"(0.62, 0.84)"
deva.Ta,त,5.0,0.08,"(0.03, 0.18)"
