,,counts,frequencies,CI
deva.Da,द,5.0,0.08,"(0.03, 0.18)"
deva.Ddha,ढ,2.0,0.03,"(0.0, 0.11)"
deva.Ssa,ष,55.0,0.89,"(0.78, 0.95)"
