,,counts,frequencies,CI
deva.Ddha,ढ,26.0,0.42,"(0.3, 0.55)"
deva.Ta,त,13.0,0.21,"(0.12, 0.33)"
deva.Tha,थ,23.0,0.37,"(0.25, 0.5)"
