,,counts,frequencies,CI
deva.Da,द,32.0,0.52,"(0.39, 0.65)"
deva.Sha,श,21.0,0.34,"(0.22, 0.47)"
deva.Ya,य,9.0,0.15,"(0.07, 0.26)"
