,,counts,frequencies,CI
deva.Ssa,ष,48.0,0.77,"(0.65, 0.87)"
deva.Tha,थ,11.0,0.18,"(0.09, 0.3)"
deva.Ya,य,3.0,0.05,"(0.01, 0.13)"
