,,counts,frequencies,CI
deva.Sha,श,37.0,0.6,"(0.46, 0.72)"
deva.Ssa,ष,15.0,0.24,"(0.14, 0.37)"
deva.Ya,य,10.0,0.16,"(0.08, 0.28)"
