,,counts,frequencies,CI
deva.Da,द,40.0,0.65,"(0.51, 0.76)"
deva.Nna,ण,12.0,0.19,"(0.1, 0.31)"
deva.Sha,श,10.0,0.16,"(0.08, 0.28)"
