,,counts,frequencies,CI
deva.Ddha,ढ,18.0,0.29,"(0.18, 0.42)"
deva.Nna,ण,36.0,0.58,"(0.45, 0.7)"
deva.Ta,त,8.0,0.13,"(0.06, 0.24)"
