,,counts,frequencies,CI
deva.Da,द,34.0,0.55,"(0.42, 0.68)"
deva.Sha,श,23.0,0.37,"(0.25, 0.5)"
deva.Tha,थ,5.0,0.08,"(0.03, 0.18)"
