,,counts,frequencies,CI
deva.Ddha,ढ,20.0,0.32,"(0.21, 0.45)"
deva.Nna,ण,35.0,0.56,"(0.43, 0.69)"
deva.Tha,थ,7.0,0.11,"(0.05, 0.22)"
