,,counts,frequencies,CI
deva.Nna,ण,25.0,0.4,"(0.28, 0.54)"
deva.Ssa,ष,4.0,0.06,"(0.02, 0.16)"
deva.Ya,य,33.0,0.53,"(0.4, 0.66)"
