,,counts,frequencies,CI
deva.Sha,श,21.0,0.34,"(0.22, 0.47)"
deva.Ssa,ष,29.0,0.47,"(0.34, 0.6)"
deva.Tha,थ,12.0,0.19,"(0.1, 0.31)"
