,,counts,frequencies,CI
deva.Ddha,ढ,37.0,0.6,"(0.46, 0.72)"
deva.Ta,त,5.0,0.08,"(0.03, 0.18)"
deva.Ya,य,20.0,0.32,"(0.21, 0.45)"
