,,counts,frequencies,CI
deva.Da,द,16.0,0.26,"(0.16, 0.38)"
deva.Ta,त,14.0,0.23,"(0.13, 0.35)"
deva.Tha,थ,32.0,0.52,"(0.39, 0.65)"
