,,counts,frequencies,CI
deva.Ssa,ष,15.0,0.24,"(0.14, 0.37)"
deva.Ta,त,43.0,0.69,"(0.56, 0.8)"
deva.Ya,य,4.0,0.06,"(0.02, 0.16)"
