,,counts,frequencies,CI
deva.Nna,ण,52.0,0.84,"(0.72, 0.92)"
deva.Tha,थ,5.0,0.08,"(0.03, 0.18)"
deva.Ya,य,5.0,0.08,"(0.03, 0.18)"
