,,counts,frequencies,CI
deva.Da,द,51.0,0.82,"(0.7, 0.91)"
deva.Tha,थ,5.0,0.08,"(0.03, 0.18)"
deva.Ya,य,6.0,0.1,"(0.04, 0.2)"
