,,counts,frequencies,CI
deva.Sha,श,27.0,0.44,"(0.31, 0.57)"
deva.Ssa,ष,10.0,0.16,"(0.08, 0.28)"
deva.Ta,त,25.0,0.4,"(0.28, 0.54)"
