,,counts,frequencies,CI
deva.Da,द,4.0,0.06,"(0.02, 0.16)"
deva.Ddha,ढ,10.0,0.16,"(0.08, 0.28)"
deva.Ta,त,48.0,0.77,"(0.65, 0.87)"
