,,counts,frequencies,CI
deva.Da,द,47.0,0.76,"(0.63, 0.86)"
deva.Nna,ण,9.0,0.15,"(0.07, 0.26)"
deva.Ssa,ष,6.0,0.1,"(0.04, 0.2)"
