,,counts,frequencies,CI
deva.Ddha,ढ,12.0,0.19,"(0.1, 0.31)"
deva.Sha,श,38.0,0.61,"(0.48, 0.73)"
deva.Ta,त,12.0,0.19,"(0.1, 0.31)"
