,,counts,frequencies,CI
deva.Ca,च,35.0,0.64,"(0.5, 0.76)"
deva.Cha,छ,13.0,0.24,"(0.13, 0.37)"
deva.U,उ,7.0,0.13,"(0.05, 0.24)"
