,,counts,frequencies,CI
deva.Cha,छ,4.0,0.07,"(0.02, 0.18)"
deva.Dha,ध,12.0,0.22,"(0.12, 0.35)"
deva.Ha,ह,39.0,0.71,"(0.57, 0.82)"
