,,counts,frequencies,CI
deva.Ca,च,21.0,0.38,"(0.25, 0.52)"
deva.Gha,घ,7.0,0.13,"(0.05, 0.24)"
deva.Ha,ह,27.0,0.49,"(0.35, 0.63)"
