,,counts,frequencies,CI
deva.Dda,ड,17.0,0.31,"(0.19, 0.45)"
deva.Gha,घ,29.0,0.53,"(0.39, 0.66)"
deva.U,उ,9.0,0.16,"(0.08, 0.29)"
