,,counts,frequencies,CI
deva.Ca,च,13.0,0.24,"(0.13, 0.37)"
deva.Dda,ड,32.0,0.58,"(0.44, 0.71)"
deva.Gha,घ,10.0,0.18,"(0.09, 0.31)"
