,,counts,frequencies,CI
deva.Ca,च,17.0,0.31,"(0.19, 0.45)"
deva.Dha,ध,19.0,0.35,"(0.22, 0.49)"
deva.Tta,ट,19.0,0.35,"(0.22, 0.49)"
