,,counts,frequencies,CI
deva.Ca,च,33.0,0.6,"(0.46, 0.73)"
deva.Ha,ह,12.0,0.22,"(0.12, 0.35)"
deva.Tta,ट,10.0,0.18,"(0.09, 0.31)"
