,,counts,frequencies,CI
deva.Ca,च,20.0,0.36,"(0.24, 0.5)"
deva.Dha,ध,15.0,0.27,"(0.16, 0.41)"
deva.Ha,ह,20.0,0.36,"(0.24, 0.5)"
