,,counts,frequencies,CI
deva.Dha,ध,28.0,0.51,"(0.37, 0.65)"
deva.Ha,ह,13.0,0.24,"(0.13, 0.37)"
deva.Tta,ट,14.0,0.25,"(0.15, 0.39)"
