,,counts,frequencies,CI
deva.Ca,च,42.0,0.76,"(0.63, 0.87)"
deva.Dda,ड,5.0,0.09,"(0.03, 0.2)"
deva.Tta,ट,8.0,0.15,"(0.06, 0.27)"
