,,counts,frequencies,CI
deva.Cha,छ,9.0,0.16,"(0.08, 0.29)"
deva.Gha,घ,8.0,0.15,"(0.06, 0.27)"
deva.Tta,ट,38.0,0.69,"(0.55, 0.81)"
