,,counts,frequencies,CI
deva.Dha,ध,6.0,0.11,"(0.04, 0.22)"
deva.Gha,घ,4.0,0.07,"(0.02, 0.18)"
deva.Ha,ह,45.0,0.82,"(0.69, 0.91)"
