,,counts,frequencies,CI
deva.Dda,ड,15.0,0.27,"(0.16, 0.41)"
deva.Dha,ध,29.0,0.53,"(0.39, 0.66)"
deva.U,उ,11.0,0.2,"(0.1, 0.33)"
