,,counts,frequencies,CI
deva.Dda,ड,4.0,0.07,"(0.02, 0.18)"
deva.Dha,ध,40.0,0.73,"(0.59, 0.84)"
deva.Tta,ट,11.0,0.2,"(0.1, 0.33)"
