,,counts,frequencies,CI
deva.Ca,च,18.0,0.33,"(0.21, 0.47)"
deva.Gha,घ,3.0,0.05,"(0.01, 0.15)"
deva.U,उ,34.0,0.62,"(0.48, 0.75)"
