,,counts,frequencies,CI
deva.Ca,च,20.0,0.36,"(0.24, 0.5)"
deva.Dda,ड,17.0,0.31,"(0.19, 0.45)"
deva.Dha,ध,18.0,0.33,"(0.21, 0.47)"
