,,counts,frequencies,CI
deva.Cha,छ,44.0,0.8,"(0.67, 0.9)"
deva.Dda,ड,7.0,0.13,"(0.05, 0.24)"
deva.Ha,ह,4.0,0.07,"(0.02, 0.18)"
