,,counts,frequencies,CI
deva.Ca,च,21.0,0.38,"(0.25, 0.52)"
deva.Cha,छ,17.0,0.31,"(0.19, 0.45)"
deva.Tta,ट,17.0,0.31,"(0.19, 0.45)"
