,,counts,frequencies,CI
deva.Ca,च,22.0,0.4,"(0.27, 0.54)"
deva.Dha,ध,9.0,0.16,"(0.08, 0.29)"
deva.U,उ,24.0,0.44,"(0.3, 0.58)"
