,,counts,frequencies,CI
deva.Cha,छ,24.0,0.44,"(0.3, 0.58)"
deva.Tta,ट,21.0,0.38,"(0.25, 0.52)"
deva.U,उ,10.0,0.18,"(0.09, 0.31)"
