,,counts,frequencies,CI
deva.Ca,च,11.0,0.2,"(0.1, 0.33)"
deva.Gha,घ,9.0,0.16,"(0.08, 0.29)"
deva.Tta,ट,35.0,0.64,"(0.5, 0.76)"
