,,counts,frequencies,CI
deva.Bha,भ,13.0,0.22,"(0.13, 0.35)"
deva.Ddha,ढ,21.0,0.36,"(0.24, 0.5)"
deva.E,ए,24.0,0.41,"(0.29, 0.55)"
