,,counts,frequencies,CI
deva.Ddha,ढ,19.0,0.33,"(0.21, 0.46)"
deva.Ja,ज,11.0,0.19,"(0.1, 0.31)"
deva.Sha,श,28.0,0.48,"(0.35, 0.62)"
