,,counts,frequencies,CI
deva.Bha,भ,9.0,0.16,"(0.07, 0.27)"
deva.E,ए,36.0,0.62,"(0.48, 0.74)"
deva.Ka,क,13.0,0.22,"(0.13, 0.35)"
