,,counts,frequencies,CI
deva.Ka,क,50.0,0.86,"(0.75, 0.94)"
deva.Ma,म,5.0,0.09,"(0.03, 0.19)"
deva.Na,न,3.0,0.05,"(0.01, 0.14)"
