,,counts,frequencies,CI
deva.Bha,भ,10.0,0.17,"(0.09, 0.29)"
deva.E,ए,40.0,0.69,"(0.55, 0.8)"
deva.Ja,ज,8.0,0.14,"(0.06, 0.25)"
