,,counts,frequencies,CI
deva.Ja,ज,46.0,0.79,"(0.67, 0.89)"
deva.Ma,म,9.0,0.16,"(0.07, 0.27)"
deva.Na,न,3.0,0.05,"(0.01, 0.14)"
