,,counts,frequencies,CI
deva.Bha,भ,2.0,0.03,"(0.0, 0.12)"
deva.Ma,म,10.0,0.17,"(0.09, 0.29)"
deva.Sha,श,46.0,0.79,"(0.67, 0.89)"
