,,counts,frequencies,CI
deva.Ddha,ढ,19.0,0.33,"(0.21, 0.46)"
deva.E,ए,26.0,0.45,"(0.32, 0.58)"
deva.Na,न,13.0,0.22,"(0.13, 0.35)"
