,,counts,frequencies,CI
deva.Ddha,ढ,15.0,0.26,"(0.15, 0.39)"
deva.E,ए,28.0,0.48,"(0.35, 0.62)"
deva.Sha,श,15.0,0.26,"(0.15, 0.39)"
