,,counts,frequencies,CI
deva.Ddha,ढ,22.0,0.38,"(0.26, 0.52)"
deva.Na,न,16.0,0.28,"(0.17, 0.41)"
deva.Sha,श,20.0,0.34,"(0.22, 0.48)"
