,,counts,frequencies,CI
deva.E,ए,36.0,0.62,"(0.48, 0.74)"
deva.Ja,ज,15.0,0.26,"(0.15, 0.39)"
deva.Ma,म,7.0,0.12,"(0.05, 0.23)"
