,,counts,frequencies,CI
deva.Bha,भ,25.0,0.43,"(0.3, 0.57)"
deva.Ja,ज,27.0,0.47,"(0.33, 0.6)"
deva.Na,न,6.0,0.1,"(0.04, 0.21)"
