,,counts,frequencies,CI
deva.E,ए,36.0,0.62,"(0.48, 0.74)"
deva.Ka,क,10.0,0.17,"(0.09, 0.29)"
deva.Sha,श,12.0,0.21,"(0.11, 0.33)"
