,,counts,frequencies,CI
deva.Bha,भ,8.0,0.14,"(0.06, 0.25)"
deva.Ka,क,47.0,0.81,"(0.69, 0.9)"
deva.Ma,म,3.0,0.05,"(0.01, 0.14)"
