,,counts,frequencies,CI
deva.Bha,भ,3.0,0.05,"(0.01, 0.14)"
deva.Ddha,ढ,51.0,0.88,"(0.77, 0.95)"
deva.Ma,म,4.0,0.07,"(0.02, 0.17)"
