,,counts,frequencies,CI
deva.Ja,ज,9.0,0.16,"(0.07, 0.27)"
deva.Ka,क,22.0,0.38,"(0.26, 0.52)"
deva.Ma,म,27.0,0.47,"(0.33, 0.6)"
