,,counts,frequencies,CI
deva.Ddha,ढ,34.0,0.59,"(0.45, 0.71)"
deva.Ja,ज,11.0,0.19,"(0.1, 0.31)"
deva.Ka,क,13.0,0.22,"(0.13, 0.35)"
