,,counts,frequencies,CI
deva.Bha,भ,12.0,0.21,"(0.11, 0.33)"
deva.Ddha,ढ,36.0,0.62,"(0.48, 0.74)"
deva.Ja,ज,10.0,0.17,"(0.09, 0.29)"
